ID,BMI                     ,Stature,DeltaV                  ,CushionStiffness        ,LapBeltFriction         ,LoadLimiter             ,SeatFriction            ,ShoulderBeltFriction    ,AirBagInflation         ,AirBagVenting           ,Normalized ChestD,FFL                     ,FFR                     ,HIC                     
44,41.65714286,1.68,38.6,0.958823529,0.96,0.922352941,1.09,0.37,0.751333333,1.726666667,0.047458891,6303,6961,695.69
45,31.75714286,1.8,37.7,1.717647059,0.22,1.042352941,1.34,0.94,0.744,0.7,0.018026934,6810,5700,154
46,32.4,1.63,31.1,1.664705882,0.89,1.158823529,1.88,0.99,0.751333333,0.978666667,0.015343836,3266.4,3947.9,105.73
47,27.77142857,1.77,42.2,1.602941176,0.34,0.707058824,1.08,0.8,0.751333333,0.81,0.034273175,6075.3,4998.8,419.74
48,43.84285714,1.67,26.9,1.841176471,0.53,1.049411765,1.38,0.72,0.751333333,1.616666667,0.023740374,4235.9,5005.3,246.14
49,23.65714286,1.78,20.3,1.682352941,0.62,1.151764706,1.26,0.35,0.751333333,0.758666667,0.018817553,3984.5,2490.5,146.1
50,37.15714286,1.66,31.7,1.779411765,0.37,1.275294118,1.14,0.64,0.758666667,0.993333333,0.004119373,4155.6,4535.3,96.57
51,33.94285714,1.5,43.7,1.461764706,0.82,1.190588235,0.97,0.34,0.758666667,1.301333333,0.0222181,3720,5510,510
52,28.28571429,1.62,47.6,0.8,0.34,1.007058824,1.92,0.18,0.758666667,1.602,0.03522342,4172.7,5591.2,717.86
53,38.18571429,1.84,27.8,1.7,0.15,1.021176471,0.99,0.76,0.758666667,1.352666667,0.02346409,5896.9,6289.7,491.99
54,43.58571429,1.79,37.7,0.861764706,0.76,0.890588235,1.54,0.12,0.758666667,1.279333333,0.058382363,6684.2,6699.7,701.22
55,42.17142857,1.59,40.4,1.885294118,0.91,0.731764706,1.32,0.35,0.758666667,0.824666667,0.047652561,9980.9,10354,1650
56,38.82857143,1.56,22.1,1.594117647,0.99,1.296470588,1.59,0.48,0.758666667,1.081333333,0.030214787,3941.8,4124.1,271.33
57,28.54285714,1.66,38,1.620588235,0.17,0.738823529,1.27,0.42,0.766,1.235333333,0.01503972,4225,5293.9,504.27
58,43.32857143,1.83,23.6,1.479411765,0.5,1.155294118,0.52,0.61,0.766,1.037333333,0.019682201,5903.5,6526.3,176.61
59,19.02857143,1.88,22.4,1.823529412,0.32,1.042352941,1.03,0.49,0.766,0.934666667,0.022276063,4469.9,5097.4,475.29
60,23.14285714,1.56,30.8,1.347058824,0.36,0.922352941,1.22,0.98,0.766,1.396666667,0.020192949,1591.8,1225.5,428.75
61,26.22857143,1.81,38.3,1.152941176,0.25,0.76,0.93,0.6,0.766,1.712,0.041433333,7200,8250,1500
62,44.48571429,1.56,41.6,1.223529412,0.21,1.144705882,1.57,0.12,0.766,0.890666667,0.05545213,9490,11900,1200
63,40.75714286,1.84,39.2,0.914705882,0.54,1.201176471,1.69,0.79,0.766,1.264666667,0.041533039,7280.1,8284,647.2
64,22.37142857,1.84,40.1,1.4,0.76,0.911764706,1.83,0.51,0.773333333,0.927333333,0.02553657,6503.2,7383.7,529.49
65,29.7,1.63,37.4,0.667647059,0.7,1.038823529,1.16,0.52,0.773333333,0.751333333,0.006370029,4434.3,5525.9,239.46
66,25.32857143,1.87,45.8,0.544117647,0.42,0.82,1.27,0.59,0.773333333,1.162,0.05361004,7214.5,8499.5,1006.1
67,28.54285714,1.75,26.6,1.391176471,0.69,0.872941176,1.7,0.2,0.773333333,1.316,0.014050206,3601,2257.9,259.55
68,33.55714286,1.85,43.1,1.585294118,0.43,1.070588235,1.13,0.74,0.773333333,1.550666667,0.04851263,6910.2,6845.4,1095.5
69,27.77142857,1.74,37.7,0.808823529,0.9,0.802352941,0.72,0.77,0.773333333,1.514,0.021983534,5536.3,5657.5,435.17
70,36.38571429,1.87,46.1,0.976470588,0.94,0.961176471,1.9,0.76,0.788,1.668,0.057472255,9047.3,9551.3,2395
71,32.52857143,1.79,22.1,1.982352941,0.62,0.749411765,1.77,0.93,0.780666667,0.832,0.009973727,3650.6,2687.9,122.41
72,39.72857143,1.72,41.3,1.144117647,0.6,0.717647059,0.62,0.11,0.773333333,1.096,0.05863446,7124.4,7475.2,644.63
73,18.25714286,1.58,30.2,1.991176471,0.44,0.957647059,1.02,0.38,0.780666667,1.301333333,0.017790933,2659.1,1981.3,387.71
74,44.48571429,1.71,22.7,1.55,0.82,0.749411765,0.58,0.49,0.780666667,1.792666667,0.029823386,4550.2,4903.8,270.83
75,40.88571429,1.67,42.5,1.761764706,0.52,1.137647059,0.99,0.38,0.780666667,0.912666667,0.044540833,6439.8,6502.4,576.26
76,43.71428571,1.55,30.8,2,0.54,1.229411765,1.87,0.6,0.780666667,1.154666667,0.035845111,6209.7,10306,515.77
77,21.21428571,1.7,25.4,1.567647059,0.21,1.063529412,1,0.67,0.788,0.773333333,0.010903875,3751.3,5184.2,259.45
78,43.32857143,1.51,35.9,1.682352941,0.91,1.250588235,0.8,0.77,0.788,0.927333333,0.046292715,6750,10200,543
79,29.18571429,1.58,26,0.747058824,0.51,1.289411765,1.05,0.98,0.788,1.110666667,0.01454894,2928.6,4149.5,238.51
80,34.32857143,1.62,43.1,1.497058824,0.57,0.915294118,1.5,0.22,0.788,0.832,0.028888699,4536.2,5945,397.31
81,36,1.84,40.7,1.673529412,0.58,0.827058824,0.94,0.88,0.788,1.052,0.053608299,7619,6760.2,810.01
82,29.44285714,1.83,46.7,1.461764706,0.42,1.010588235,0.84,0.14,0.788,0.788,0.051330159,7239.9,7309.6,814.35
83,22.5,1.9,38.6,1.276470588,0.94,1.236470588,1.19,0.67,0.788,1.037333333,0.032264582,5161.3,6418.6,370.28
84,43.84285714,1.83,48.5,0.702941176,0.29,0.929411765,1,0.63,0.795333333,1.257333333,0.073467878,8983.4,10207,3463.2
85,30.21428571,1.71,28.4,1.938235294,0.95,0.964705882,1.79,0.42,0.795333333,1.506666667,0.009652772,3362.3,2520.3,232.77
86,45,1.66,34.4,1.047058824,0.47,0.76,1.47,0.76,0.795333333,1.36,0.054986453,9067.7,10744,1404.7
87,19.92857143,1.68,26.3,1.461764706,0.97,0.897647059,0.94,0.32,0.795333333,1.088666667,0.017929509,3689.6,4385.7,166.22
88,23.4,1.67,42.8,1.232352941,0.55,1.116470588,1.79,0.94,0.795333333,1.323333333,0.018764427,3492.7,4116.2,641.42
89,26.87142857,1.86,42.5,1.479411765,0.93,0.752941176,1.22,0.18,0.795333333,1.624,0.044021596,6065.9,7628,1036.3
90,32.14285714,1.5,49.1,1.064705882,0.26,0.749411765,1.36,0.38,0.795333333,0.978666667,0.039848976,5830,7800,2560
91,20.95714286,1.81,34.7,0.614705882,0.46,1,0.9,0.69,0.802666667,1.191333333,0.023020996,6066.1,8155.9,637.93
92,18.51428571,1.54,32.6,1.276470588,0.79,1.172941176,1.46,0.3,0.802666667,1.345333333,0.020158403,1778.9,519.3,602.32
93,33.94285714,1.79,24.8,0.720588235,0.17,0.855294118,1.31,0.36,0.802666667,1.382,0.021907514,4903.7,3796.4,322.11
94,25.45714286,1.59,43.4,0.932352941,0.71,1.218823529,0.91,1,0.802666667,1.587333333,0.020111331,2992.2,3507.1,526.33
95,42.17142857,1.53,33.2,1.038235294,0.59,0.985882353,1.98,0.45,0.802666667,0.751333333,0.024162319,6984.7,9409.1,277.58
96,36.9,1.74,46.1,1.558823529,0.27,0.752941176,0.7,0.22,0.802666667,1.220666667,0.069200472,6613.9,6866.7,1975.2
97,35.87142857,1.71,41.6,1.188235294,0.82,1.003529412,0.77,0.82,0.802666667,0.824666667,0.031482717,6037.9,7352.6,483.65
98,32.01428571,1.64,25.1,0.623529412,0.32,1.278823529,1.93,0.24,0.81,1.220666667,0.033981722,3951.3,4852.2,734.71
99,24.04285714,1.53,40.7,0.526470588,0.29,1.236470588,0.59,0.44,0.81,1.308666667,0.013859942,3227.5,4218.9,762.03
100,39.72857143,1.65,44.6,0.870588235,0.14,1.247058824,1.18,0.31,0.81,1.653333333,0.047071245,5200,5980,770
101,39.21428571,1.76,39.5,0.552941176,0.44,1.088235294,0.75,0.49,0.81,0.876,0.046896799,6353.5,6636.8,530.95
102,37.28571429,1.5,36.2,1.955882353,0.22,1.158823529,1.29,0.82,0.81,0.832,0.035260522,6410,6880,1170
103,33.81428571,1.6,28.7,0.958823529,0.84,1.130588235,1.2,0.69,0.81,1.235333333,0.005834862,3249,4543.7,232.93
104,26.74285714,1.52,32.9,0.579411765,0.83,1.042352941,1.12,0.97,0.817333333,1.462666667,0.012731618,3231.2,3744.1,440.91
105,23.65714286,1.51,31.4,1.947058824,0.74,0.894117647,0.6,0.57,0.817333333,1.191333333,0.014039044,2822.9,2184,281.66
106,27.9,1.9,32.9,0.941176471,0.27,1.003529412,0.76,0.41,0.817333333,1.697333333,0.022239525,7024.6,6250.4,599.04
107,21.98571429,1.59,21.8,1.682352941,0.76,0.770588235,1.88,0.1,0.817333333,1.096,0.025140967,965.53,562.21,154.14
108,42.68571429,1.58,26,1.276470588,0.47,0.943529412,0.66,0.4,0.817333333,1.536,0.024653624,5363,5361,200.35
109,20.82857143,1.64,26,1.320588235,0.87,0.7,1.81,0.57,0.817333333,1.704666667,0.011795374,2907.8,3682.8,307.16
110,30.85714286,1.69,20.3,1.4,0.32,0.742352941,1.74,0.48,0.824666667,0.722,0.005662302,2572.1,1937,32.056
111,39.72857143,1.8,32,1.205882353,0.26,1.282352941,1.9,0.93,0.824666667,1.096,0.025746326,5469.8,5104.1,296.15
112,43.2,1.6,28.7,0.791176471,0.1,0.841176471,1.45,0.86,0.824666667,1.704666667,0.043539183,6858.6,7863.5,748.93
113,23.27142857,1.62,25.4,0.526470588,0.61,0.890588235,1.09,0.21,0.824666667,0.714666667,0.015460832,2896,3307.6,116.63
114,39.34285714,1.9,46.7,1.505882353,0.4,1.056470588,1.56,0.8,0.824666667,1.228,0.05640086,8334.3,9924.2,3675.5
115,44.1,1.78,28.1,1.470588235,0.79,0.756470588,1.6,0.96,0.824666667,1.044666667,0.030820426,6830.8,6182.6,273.96
116,44.61428571,1.81,34.7,0.994117647,0.22,1.063529412,1.66,0.57,0.824666667,1.734,0.047723482,6748.6,6937.6,609.19
117,25.71428571,1.77,31.1,1.964705882,0.46,1.194117647,0.86,0.9,0.832,0.890666667,0.018192461,5617.2,4524.8,156.78
118,36.12857143,1.53,28.4,0.579411765,0.5,0.908235294,1.01,0.33,0.832,1.748666667,0.023191963,2980,4600,192
119,24.68571429,1.55,46.1,0.8,0.84,1.261176471,1.71,0.26,0.832,0.898,0.020058966,2357.3,2911.8,532.84
120,29.18571429,1.54,42.2,0.923529412,0.37,0.763529412,0.56,0.92,0.832,1.162,0.019899933,3819.2,6202.1,175.21
121,44.74285714,1.61,47.3,1.673529412,0.67,1.169411765,1.82,0.44,0.832,1.638666667,0.046470821,5510,8190,677
122,20.18571429,1.67,48.2,0.879411765,0.41,1.282352941,1.4,0.95,0.832,1.558,0.016254615,4108.4,5401.7,901.64
123,29.05714286,1.62,24.2,1.047058824,0.11,1.232941176,1.98,0.87,0.832,0.817333333,0.01173718,2709.2,3081.1,89.248
124,19.67142857,1.63,43.4,1.020588235,0.76,0.812941176,0.8,0.56,0.832,0.788,0.018934193,3776.7,5134.5,322.07
125,38.05714286,1.81,44.3,1.894117647,0.56,0.961176471,1.2,0.67,0.839333333,0.854,0.060617648,7439.9,7897.7,1115.7
126,24.42857143,1.7,35,1.426470588,0.7,0.954117647,1.99,0.79,0.839333333,1.624,0.01102234,3625.5,3916.1,680.46
127,32.78571429,1.64,36.8,0.729411765,0.95,0.738823529,0.88,0.33,0.839333333,0.934666667,0.05035298,5284.7,7934.3,1603.2
128,19.41428571,1.59,25.1,1.611764706,0.3,0.894117647,1.2,0.88,0.839333333,1.660666667,0.022054643,2019.7,1644.7,295.75
129,20.31428571,1.79,39.8,0.676470588,0.12,1.271764706,0.73,0.65,0.839333333,1.404,0.023482001,7235.5,6339.1,759.02
130,27.12857143,1.74,26,1.223529412,0.65,1.201176471,1.15,0.82,0.846666667,1.440666667,0.018741285,3898.2,3103.2,163.87
131,29.95714286,1.72,40.1,1.082352941,0.19,0.855294118,0.83,0.96,0.846666667,1.697333333,0.02378209,4773.9,5677.6,586.47
132,36.77142857,1.64,35,0.923529412,0.3,1.102352941,1.53,0.73,0.846666667,1.14,0.021433442,4369.7,5115.3,270.83
133,33.42857143,1.51,26.9,1.320588235,0.29,1.296470588,0.74,0.55,0.846666667,1.594666667,0.011342609,2380,4270,253
134,43.58571429,1.88,35.3,1.735294118,0.98,1.038823529,1.37,0.27,0.846666667,1.756,0.041691464,7165.8,9034.4,999.21
135,22.75714286,1.53,23.9,1.214705882,0.17,0.784705882,1.51,0.63,0.846666667,0.788,0.017735857,1520.9,803.8,86.786
136,18.12857143,1.63,42.2,0.702941176,0.59,1.084705882,0.93,0.45,0.846666667,1.726666667,0.019581507,3530,4630,961
137,36.12857143,1.63,46.7,1.735294118,0.15,0.830588235,1.88,0.51,0.846666667,1.213333333,0.046281788,4770.6,5972.4,800.07
138,30.6,1.86,42.5,1.338235294,0.19,0.992941176,1.68,0.28,0.846666667,0.956666667,0.045831553,6247.5,7043.4,872.15
140,21.98571429,1.67,30.8,0.535294118,0.8,0.788235294,1.63,0.8,0.854,1.286666667,0.015892051,4060,5267.2,394.59
141,30.98571429,1.71,31.1,1.426470588,0.13,1.261176471,0.96,0.52,0.854,1.03,0.016125968,4553.4,5226.5,113.85
142,27.25714286,1.53,26.3,1.408823529,0.88,1.098823529,1.47,0.13,0.854,0.942,0.017706303,2180.4,2008.4,105.4
143,18.9,1.78,28.7,0.985294118,0.22,0.915294118,0.65,0.33,0.854,0.766,0.019123077,6050,6430,559
144,40.11428571,1.72,20.9,0.738235294,0.21,0.735294118,1.46,0.55,0.861333333,1.066666667,0.017501501,3781.7,3611.2,87.913
145,31.37142857,1.88,43.1,0.5,0.79,0.756470588,0.67,0.6,0.861333333,1.572666667,0.048649198,6840.3,7942.5,14862
146,25.32857143,1.78,21.5,1.452941176,0.83,1.268235294,1.96,0.18,0.861333333,1.726666667,0.019558123,2596.1,1505.1,212.7
147,38.7,1.77,36.5,1.161764706,0.86,1.215294118,1.69,0.29,0.861333333,0.780666667,0.031472515,5701,4956.4,399.7
148,24.04285714,1.89,41,0.95,0.54,0.834117647,1.24,0.11,0.861333333,1.682666667,0.037169311,6401.2,8408.7,1452.7
149,40.11428571,1.53,25.7,1.920588235,0.76,1.003529412,1.69,0.46,0.861333333,1.147333333,0.037263929,5182.6,5238.4,252.2
150,35.48571429,1.54,49.4,1.311764706,0.75,0.844705882,1.93,0.59,0.868666667,1.726666667,0.043544026,7574.2,9961,5176.5
151,27.51428571,1.65,27.5,1.752941176,0.43,0.827058824,1.39,0.57,0.868666667,0.707333333,0.015400928,3003.8,3334.8,130.53
152,22.88571429,1.58,40.7,1.329411765,0.33,1.190588235,1.71,0.9,0.868666667,0.736666667,0.024147819,1870.5,2137.3,373.31
153,38.31428571,1.57,49.1,1.488235294,0.85,0.957647059,0.89,0.94,0.868666667,0.92,0.048636402,10171,13096,879.74
154,30.98571429,1.77,32.6,0.764705882,0.64,0.964705882,0.51,0.24,0.868666667,0.912666667,0.020490292,5999.7,4138.3,200.21
155,21.34285714,1.63,37.7,1.082352941,1,1.010588235,1.02,0.72,0.868666667,0.971333333,0.022714285,3859.5,4634,222.66
156,28.02857143,1.82,20.3,0.508823529,0.48,0.812941176,1.95,0.89,0.868666667,1.462666667,0.008566607,4752.9,3403.9,56.286
157,30.47142857,1.81,27.2,1.620588235,0.37,1.204705882,0.65,0.59,0.876,1.323333333,0.012506371,5261.2,4427.8,99.137
158,23.01428571,1.51,42.2,0.685294118,0.68,0.714117647,1.58,0.17,0.876,1.213333333,0.018250441,1889,1086.8,973.05
159,35.48571429,1.52,26.9,1.444117647,0.45,1.049411765,1.73,0.97,0.876,0.846666667,0.00967984,2090,3420,85.1
160,19.02857143,1.59,34.4,1.7,0.5,1.18,1.54,0.14,0.876,1.03,0.021564493,2780.8,2898,349.23
161,30.85714286,1.73,20.9,0.667647059,0.77,1.169411765,1.31,0.71,0.876,1.770666667,0.017363297,3537.2,3071.6,92.292
162,41.78571429,1.72,46.1,2,0.45,1.144705882,0.92,0.96,0.876,1.646,0.05834315,7155.5,7733.8,1034.8
163,43.45714286,1.53,23.9,0.817647059,0.89,0.925882353,1.38,0.53,0.876,1.682666667,0.032630255,5303.8,5601.2,192.5
164,28.41428571,1.7,37.1,1.779411765,0.99,1.275294118,0.71,0.47,0.883333333,1.58,0.012959302,4541.9,5115,605.26
165,36.25714286,1.62,20.9,1.938235294,0.4,0.897647059,1.81,0.64,0.883333333,0.744,0.008302076,1713.7,2349.2,41.052
166,20.57142857,1.87,41.9,1.920588235,0.63,0.781176471,1.17,0.75,0.883333333,1.47,0.011404812,6588.3,6912.7,1863.6
167,43.07142857,1.55,27.2,1.382352941,0.61,0.703529412,1.05,0.69,0.883333333,1.396666667,0.026832509,4650,4460,151
168,31.11428571,1.52,41.3,1.982352941,0.56,0.908235294,1.57,0.81,0.883333333,1.008,0.010758129,2610,4500,205
169,33.3,1.85,27.8,1.55,0.94,1.254117647,1.94,0.12,0.883333333,1.169333333,0.019122263,3412.1,3076.3,283.7
170,21.6,1.5,29,0.614705882,0.34,0.918823529,1.31,0.25,0.890666667,1.022666667,0.019071616,1479.4,664.3,228.77
171,27.9,1.5,46.1,1.1,0.53,1.172941176,1.88,0.62,0.890666667,0.802666667,0.01358245,2730,2160,333
172,37.67142857,1.87,41.9,0.791176471,0.55,1.042352941,0.6,0.57,0.890666667,1.037333333,0.052588518,7968,9599.9,1366.1
173,21.85714286,1.66,34.1,1.4,0.73,0.714117647,0.56,0.35,0.890666667,1.052,0.017273146,4108.5,5014.8,179.24
174,27.38571429,1.8,33.2,1.108823529,0.1,0.770588235,1.06,0.88,0.890666667,1.184,0.007001119,6405,6820.3,321.14
175,39.85714286,1.81,41,1.435294118,0.89,0.858823529,0.86,0.23,0.890666667,1.462666667,0.064242084,7750.1,7145.2,692.13
176,35.1,1.58,27.8,0.844117647,0.31,0.932941176,0.94,0.49,0.890666667,1.367333333,0.036378496,4387.5,5359.6,822.97
177,30.21428571,1.84,48.2,1.126470588,0.43,0.876470588,1.78,0.56,0.890666667,1.572666667,0.058235335,7109.2,7973.1,3477.5
178,36.77142857,1.75,25.7,0.905882353,0.7,0.844705882,0.63,0.68,0.898,1.272,0.020296078,5598.9,5310.8,320.31
179,38.05714286,1.71,32.6,1.929411765,0.46,0.788235294,1.53,0.6,0.898,1.609333333,0.035695042,5234.9,5847.6,643.16
180,24.3,1.81,26,1.797058824,0.5,1.017647059,1.08,0.92,0.898,1.719333333,0.015293186,5176.2,5877.8,647.78
181,32.14285714,1.66,44.6,1.788235294,0.9,0.989411765,0.98,0.69,0.898,1.477333333,0.023269213,6308.5,5278.1,544.35
182,38.31428571,1.86,22.4,1.214705882,0.53,0.7,1.81,0.83,0.898,1.022666667,0.010215814,5189.5,5050.3,173.24
183,41.52857143,1.89,23.3,0.694117647,0.19,1.130588235,1.18,0.51,0.898,1.418666667,0.0187064,6148.3,7956.5,314.88
184,19.28571429,1.64,48.5,0.932352941,0.55,1.222352941,1.1,0.5,0.905333333,1.022666667,0.024896646,3851.1,5203.3,413.61
185,19.15714286,1.68,32.3,1.444117647,0.15,0.989411765,1.64,0.62,0.905333333,1.228,0.020305082,3571.2,4715.9,410.79
186,37.8,1.69,47.9,1.523529412,0.79,1.063529412,1.42,0.34,0.905333333,1.8,0.053987135,7425.4,8127.5,1106.2
187,37.02857143,1.73,29.6,1.7,0.75,0.774117647,0.79,0.99,0.905333333,1.521333333,0.0248897,6062,4694.1,397.6
188,34.71428571,1.53,45.2,0.605882353,0.16,1.141176471,1.4,0.19,0.905333333,0.714666667,0.047722631,6842.5,8432.4,1851.6
189,30.98571429,1.51,23.9,1.25,0.87,1.275294118,1.25,0.64,0.905333333,1.264666667,0.007455076,1990,2530,190
190,24.94285714,1.84,38.3,0.641176471,0.56,1.187058824,0.67,0.73,0.912666667,0.788,0.01552865,6742.2,8185.1,655.06
191,40.37142857,1.79,20.6,1.258823529,0.66,0.94,0.5,0.94,0.912666667,1.198666667,0.012817887,5515.3,4558.7,70.416
193,29.95714286,1.88,31.7,1.505882353,0.75,0.735294118,1.48,0.49,0.912666667,0.788,0.021521485,4558.2,5141.4,313.3
194,34.45714286,1.76,29.3,1.947058824,0.69,1.042352941,0.74,0.39,0.912666667,0.986,0.014574362,5559.4,4127.2,122
195,19.28571429,1.81,22.1,0.844117647,0.28,1.218823529,1.49,0.99,0.912666667,1.440666667,0.03091267,5286.3,6140.6,203.63
196,24.3,1.86,22.4,1.082352941,0.78,1.162352941,0.58,0.55,0.912666667,1.653333333,0.020211527,5289.6,4390.1,176
197,42.81428571,1.57,39.2,1.752941176,0.51,0.957647059,1.67,0.83,0.912666667,1.638666667,0.048322666,8797.4,9510.2,1483
198,34.07142857,1.57,47.6,0.561764706,0.5,1.176470588,0.61,0.52,0.92,1.242666667,0.034989793,5643.1,6436.6,412.1
199,31.5,1.82,31.7,0.817647059,0.62,1.158823529,0.92,0.87,0.92,1.257333333,0.013884447,6637.4,5878.6,403.65
200,41.27142857,1.65,23.6,1.197058824,0.55,0.872941176,1.97,0.47,0.92,1.499333333,0.022268859,3432.8,3684.8,248.45
201,25.45714286,1.57,28.4,1.805882353,0.91,1.24,1.6,0.88,0.92,1.125333333,0.025184719,1499.8,1380.3,292.71
202,38.7,1.68,29.9,0.932352941,0.11,1.183529412,0.75,0.45,0.92,1.330666667,0.025326975,4421.5,4990.8,466.01
203,21.98571429,1.83,47,0.5,0.78,1.194117647,1.53,0.48,0.927333333,1.066666667,0.0257301,6265.1,7772.4,1143.9
204,25.58571429,1.51,34.7,1.329411765,0.62,0.767058824,0.94,0.18,0.92,0.817333333,0.017896424,3691.6,3169.2,237.53
205,21.47142857,1.59,21.2,1.470588235,0.18,1.098823529,0.82,0.36,0.927333333,1.521333333,0.017115678,2016.6,1736,128.35
206,36.64285714,1.87,27.5,0.685294118,0.68,0.929411765,1.53,0.84,0.927333333,1.499333333,0.017915954,4924.5,7807.9,396.99
207,23.14285714,1.78,30.2,1.594117647,0.64,1.084705882,1.9,0.91,0.927333333,1.477333333,0.01670412,4832.1,3744.6,534.26
208,20.05714286,1.58,38,1.108823529,0.32,1.264705882,1.39,0.32,0.927333333,1.176666667,0.028110562,2241.3,2681.3,844.08
209,40.5,1.72,48.2,1.373529412,0.23,1.24,1.64,0.13,0.927333333,1.741333333,0.061845716,6140,6440,1100
210,31.75714286,1.66,45.8,1.541176471,0.71,1.197647059,1.66,0.93,0.934666667,1.213333333,0.010648306,5040.8,5729.3,457.57
211,26.74285714,1.69,35,0.835294118,0.68,1.254117647,1.01,0.41,0.934666667,1.088666667,0.010962804,3750.4,4015,232.84
212,42.04285714,1.82,21.8,1.532352941,0.24,0.925882353,1.23,0.39,0.934666667,0.92,0.0161734,5299.7,4562.4,76.199
213,35.61428571,1.89,41,1.170588235,0.17,1.232941176,1.11,0.28,0.934666667,1.506666667,0.04738566,6830,7921.2,1145.9
214,40.75714286,1.59,25.4,0.526470588,0.8,1.035294118,1.51,0.62,0.934666667,1.638666667,0.038502643,5438,5978.3,534.31
215,43.71428571,1.56,40.1,1.294117647,0.83,1.06,1.08,0.52,0.934666667,1.272,0.038270383,5430,5440,170
216,44.1,1.85,47,1.241176471,0.41,1.130588235,0.56,0.39,0.942,1.792666667,0.064166704,9077.2,11785,3692.1
217,36.9,1.62,22.4,1.797058824,0.11,1.116470588,1.28,0.22,0.934666667,1.044666667,0.008726834,3434.1,3083.6,68.439
218,41.14285714,1.72,38.3,0.676470588,0.98,0.989411765,1.96,0.64,0.942,1.103333333,0.041892337,7065.5,8325.8,489.55
219,27,1.71,44.9,0.782352941,0.26,0.844705882,1.87,0.23,0.942,1.176666667,0.031947453,4232.6,4823.8,384.31
220,32.65714286,1.73,45.5,1.479411765,0.5,0.717647059,1.16,0.56,0.942,1.484666667,0.056876377,6537,6420.5,1212.3
221,18.77142857,1.73,22.7,0.694117647,0.36,0.947058824,1.07,0.74,0.942,1.206,0.007246802,3898.8,5151.7,219.54
222,42.68571429,1.61,35,1.638235294,0.18,1.257647059,1.86,0.21,0.942,0.876,0.042526021,8405,9787.3,723.1
223,41.01428571,1.88,39.8,1.717647059,0.32,0.841176471,1.42,0.13,0.949333333,0.949333333,0.050059126,7389.3,8605.9,1906.2
224,28.41428571,1.85,32.3,1.302941176,0.12,1.257647059,1.56,0.98,0.949333333,1.352666667,0.015958458,5862.3,5601.3,543.29
225,39.98571429,1.67,36.8,0.658823529,0.38,1.098823529,1.84,0.3,0.949333333,1.47,0.037232552,4326.5,4585.4,436.1
226,25.97142857,1.55,36.5,1.091176471,0.11,0.929411765,1.66,0.11,0.949333333,1.609333333,0.019794565,2024.4,2311,950.92
227,32.78571429,1.53,20,1.964705882,0.19,0.809411765,1.04,0.42,0.949333333,1.052,0.0182338,3377,3377.3,158.02
228,21.98571429,1.76,41.6,0.835294118,0.42,0.901176471,0.99,0.19,0.949333333,1.646,0.025115307,6112.6,6915.3,616.68
229,37.92857143,1.59,41.9,1.144117647,0.91,0.735294118,0.51,0.9,0.949333333,1.440666667,0.050226157,5183.1,5724.5,589.68
230,29.82857143,1.74,46.4,0.597058824,0.93,0.763529412,0.95,0.44,0.956666667,1.059333333,0.04338102,5517.4,5991.8,1035.4
231,31.88571429,1.75,38.3,1.85,0.16,0.841176471,1.97,0.89,0.956666667,1.609333333,0.032955683,4962.3,5385.5,544.1
232,24.94285714,1.7,43.1,1.294117647,0.98,1.194117647,1.35,0.38,0.956666667,1.448,0.012013955,4012.1,4564.4,629.62
233,37.67142857,1.51,20.6,1.488235294,0.42,1.134117647,0.78,0.16,0.956666667,1.279333333,0.02453463,3980,3290,126
234,41.91428571,1.67,37.7,1.117647059,0.73,1.285882353,0.64,0.82,0.956666667,1.074,0.03259278,5250.4,6678.6,190.25
235,26.35714286,1.88,25.4,0.597058824,0.58,1.292941176,1.72,0.3,0.956666667,1.426,0.020185983,3568,5830.3,299.44
236,20.05714286,1.89,26.6,1.770588235,0.21,0.721176471,0.69,0.37,0.956666667,1.404,0.018271824,4922.4,6627.4,481.81
237,20.18571429,1.8,48.8,1.179411765,0.44,0.978823529,0.75,0.23,0.964,1.242666667,0.03933736,6844.6,6938.9,2004.3
238,32.14285714,1.81,47.3,1.355882353,0.74,0.837647059,1.57,0.28,0.964,1.36,0.06300496,6413.1,8904.5,1691.3
239,28.8,1.88,44.3,1.038235294,0.49,1.112941176,0.98,0.34,0.964,0.81,0.036797223,7213.3,8279.4,720.3
240,25.84285714,1.61,48.8,0.844117647,0.27,1.275294118,0.53,0.37,0.964,1.499333333,0.024157255,4013.5,5305.2,587.03
241,34.07142857,1.65,32.9,1.797058824,0.58,0.865882353,1.37,0.84,0.964,1.404,0.011597243,4465.5,4857.4,403.6
242,43.2,1.75,31.4,1.629411765,0.71,0.887058824,0.97,0.36,0.964,1.565333333,0.037282119,6720.6,6164.9,531.37
243,34.97142857,1.74,26.3,0.508823529,0.59,1.021176471,1.23,0.72,0.971333333,1.015333333,0.014848049,4780.1,4375,56.247
244,44.22857143,1.86,26.6,1.576470588,0.39,0.971764706,1.49,0.46,0.971333333,1.382,0.02112504,5450,8090,330
245,38.31428571,1.54,33.8,0.879411765,0.12,1.067058824,1.26,0.96,0.971333333,1.206,0.019933559,5631.1,6550.3,128.02
246,23.78571429,1.6,45.8,1.152941176,0.24,1.165882353,0.71,0.13,0.971333333,0.751333333,0.019624268,3541.5,4597.4,251.48
